qValue,rValue,sValue
0.0035,10.8551163,2.01624554
0.003620549,13.8573015,2.57358416
0.00374525,11.1645845,1.09657945
0.003874246,9.22824242,0.699221867
0.004007685,10.993642,1.5152359
0.00414572,11.8730198,1.10968293
0.004288509,10.8073539,0.606466956
0.004436216,8.44956402,0.484273557
0.004589011,7.90394306,0.658474712
0.004747068,7.20431106,0.474625736
0.00491057,6.38797734,0.358985791
0.005079702,5.72956238,0.32155125
0.00525466,4.9455363,0.325239035
0.005435644,4.3449972,0.216114114
0.005622862,3.9176784,0.21047456
0.005816528,3.36928328,0.180942644
0.006016864,2.9706316,0.138159647
0.0062241,2.59951269,0.125009235
0.006438474,2.3482485,0.121240341
0.006660232,2.04348077,0.085026757
0.006889627,1.86513844,0.096251837
0.007126923,1.6213757,0.062908026
0.007372393,1.44984561,0.067433965
0.007626317,1.30295395,0.05291565
0.007888987,1.14280846,0.040202691
0.008160704,1.03032292,0.045190458
0.00844178,0.921757151,0.030827173
0.008732536,0.81825667,0.029327062
0.009033307,0.736541025,0.025039327
0.009344437,0.672151043,0.02555136
0.009666284,0.607197143,0.017670572
0.009999216,0.540033842,0.016548346
0.010343614,0.488714068,0.015187475
0.010699875,0.443953542,0.012628031
0.011068406,0.404063573,0.011922198
0.01144963,0.369771824,0.010066403
0.011843985,0.338554177,0.008938713
0.012251922,0.31166672,0.008231045
0.01267391,0.286594743,0.007157328
0.013110432,0.264602912,0.006284124
0.013561989,0.243090861,0.005514679
0.014029099,0.22700816,0.005312294
0.014512297,0.212023049,0.00470797
0.015012137,0.198732916,0.004242123
0.015529194,0.185884418,0.003632014
0.016064059,0.174957562,0.003201288
0.016617347,0.163846604,0.002879662
0.017189691,0.155940118,0.002581286
0.017781748,0.148398887,0.002435653
0.018394197,0.141655617,0.002139286
0.01902774,0.135304074,0.00195114
0.019683105,0.129472212,0.00179102
0.020361041,0.124954076,0.001696826
0.021062328,0.121082908,0.001569205
0.021787768,0.117500654,0.001485507
0.022538195,0.114019233,0.001327716
0.023314468,0.11140922,0.00128284
0.024117478,0.108763898,0.001198277
0.024948146,0.106491569,0.001127946
0.025807424,0.10491358,0.001088274
0.026696298,0.103356234,0.001014359
0.027615787,0.102051679,0.000992148
0.028566946,0.100761532,0.000999495
0.029550865,0.099383732,0.000931287
0.030568673,0.097873617,0.000924568
0.031621536,0.096501854,0.000868143
0.032710663,0.095316055,0.000850955
0.033837302,0.09352247,0.000822412
0.035002746,0.092247216,0.000838424
0.03620833,0.090816965,0.000793889
0.037455438,0.089554421,0.000742746
0.0387455,0.088078128,0.00072057
0.040079994,0.085757862,0.000674927
0.041460452,0.083899241,0.000646568
0.042888456,0.082101434,0.000597905
0.044365645,0.080116723,0.000569035
0.045893712,0.078470428,0.000533539
0.047474409,0.076941625,0.000506721
0.049109549,0.075491078,0.000483341
0.050801008,0.074245829,0.000466074
0.052550725,0.073379701,0.000471918
0.054360707,0.072663676,0.000454156
0.05623303,0.072029293,0.000426858
0.05816984,0.071706835,0.000404411
0.060173358,0.071229184,0.000388968
0.062245883,0.071110874,0.000372939
0.064389791,0.07113885,0.0003595
0.066607541,0.070995538,0.000350043
0.068901676,0.07059867,0.000338953
0.071274826,0.070395143,0.000344874
0.073729714,0.069974923,0.00032485
0.076269155,0.069653765,0.00030597
0.07889606,0.069157292,0.00029199
0.081613443,0.068791666,0.000280518
0.08442442,0.068427651,0.000269493
0.087332213,0.068078489,0.00025737
0.090340159,0.068015362,0.000251263
0.093451706,0.067888432,0.000240798
0.096670423,0.067799609,0.000233063
0.1,0.067697476,0.000253832
0.102,0.067595483,0.000288963
0.104,0.067471516,0.000287999
0.106,0.067478304,0.000300575
0.108,0.067304758,0.000300029
0.11,0.067174043,0.000303326
0.112,0.067165185,0.000307088
0.114,0.067046382,0.00030861
0.116,0.066936429,0.000308065
0.118,0.066912218,0.000310487
0.12,0.066856646,0.000304204
0.122,0.066491189,0.000289746
0.124,0.066555866,0.000282996
0.126,0.066251091,0.000278506
0.128,0.066256507,0.000273053
0.13,0.066154383,0.000268898
0.132,0.066089806,0.000264272
0.134,0.066082672,0.000261575
0.136,0.065935569,0.000257893
0.138,0.065680362,0.000254937
0.14,0.065700472,0.000263248
0.142,0.06553672,0.000276922
0.144,0.065426723,0.000283322
0.146,0.065382211,0.000272587
0.148,0.06527906,0.000258565
0.15,0.065298212,0.000250329
0.152,0.065114178,0.000244943
0.154,0.065185302,0.000243187
0.156,0.065041548,0.000241311
0.158,0.06493004,0.000238462
0.16,0.064760369,0.000236813
0.162,0.064815198,0.000235171
0.164,0.064707934,0.000232989
0.166,0.064714885,0.000230796
0.168,0.064474218,0.000227952
0.17,0.064444066,0.000226615
0.172,0.064407619,0.000224533
0.174,0.064371754,0.000229539
0.176,0.064337695,0.000232283
0.178,0.064040659,0.000224195
0.18,0.064118631,0.0002311
0.182,0.064046281,0.000222075
0.184,0.064023462,0.000217188
0.186,0.063975419,0.000216176
0.188,0.063907718,0.000214671
0.19,0.063978548,0.000214986
0.192,0.063716997,0.000212287
0.194,0.063770125,0.000211104
0.196,0.063634402,0.000209212
0.198,0.063682406,0.000207807
0.2,0.063610314,0.000205945
0.202,0.063568871,0.000204931
0.204,0.06353874,0.000202583
0.206,0.063403454,0.000202215
0.208,0.063348906,0.000200158
0.21,0.063298724,0.000198101
0.212,0.06320435,0.000197165
0.214,0.063078064,0.000201029
0.216,0.063101146,0.000203454
0.218,0.063036721,0.000196857
0.22,0.063113227,0.000195489
0.222,0.063060036,0.000193637
0.224,0.063015139,0.000191722
0.226,0.063038289,0.000190309
0.228,0.062797287,0.00018972
0.23,0.062843892,0.000191756
0.232,0.062801,0.000197669
0.234,0.06272335,0.000198986
0.236,0.062760099,0.00020242
0.238,0.062686618,0.000203328
0.24,0.06262052,0.000203838
0.242,0.062620534,0.000199995
0.244,0.062677879,0.000194374
0.246,0.06250151,0.000192241
0.248,0.062428818,0.00019038
0.25,0.062410713,0.000196947
0.252,0.06239463,0.000190654
0.254,0.062302744,0.000187255
0.256,0.062328896,0.000185016
0.258,0.062212913,0.00018397
0.26,0.062273131,0.000182326
0.262,0.062279931,0.000181865
0.264,0.062121977,0.000179753
0.266,0.062067783,0.000178895
0.268,0.062035942,0.000177499
0.27,0.062024593,0.000176163
0.272,0.061965912,0.000173363
0.274,0.061904256,0.000172197
0.276,0.061830499,0.000170897
0.278,0.061881913,0.000171039
0.28,0.061748054,0.000170526
0.282,0.061686145,0.000170722
0.284,0.061733852,0.000173459
0.286,0.061598341,0.000175213
0.288,0.061503677,0.000170089
0.29,0.061526528,0.000168792
0.292,0.061411056,0.000167265
0.294,0.061414904,0.000166272
0.296,0.061401274,0.000169177
0.298,0.061299209,0.000171169
0.3,0.061231704,0.000167345
0.302,0.061270527,0.000166354
0.304,0.061193593,0.000164047
0.306,0.061159973,0.000162569
0.308,0.061157605,0.00016231
0.31,0.061001788,0.000161757
0.312,0.06103955,0.000161179
0.314,0.061053983,0.000159743
0.316,0.060917867,0.000158544
0.318,0.060832458,0.000158247
0.32,0.060834311,0.000163299
0.322,0.06077139,0.000159525
0.324,0.060736864,0.000157677
0.326,0.060671813,0.000156952
0.328,0.060664567,0.000155491
0.33,0.060665665,0.000154754
0.332,0.060621525,0.000154363
0.334,0.060605813,0.000153605
0.336,0.060495253,0.000152848
0.338,0.060529915,0.000151626
0.34,0.060485884,0.000150612
0.342,0.060359385,0.000150426
0.344,0.06048916,0.000150144
0.346,0.060373727,0.000149084
0.348,0.060385143,0.00014885
0.35,0.060252468,0.000148427
0.352,0.060280785,0.000149931
0.354,0.060238467,0.000155741
0.356,0.060223785,0.000160924
