qValue,rValue,sValue
0.0035,10.8703733,1.98523946
0.003620549,13.7391282,2.50907165
0.00374525,11.0924948,1.07132919
0.003874246,9.23553483,0.687355992
0.004007685,11.092402,1.49940007
0.00414572,11.9233174,1.09560549
0.004288509,10.8462584,0.59838999
0.004436216,8.50204146,0.479104801
0.004589011,7.91385585,0.648292426
0.004747068,7.26317047,0.470343104
0.00491057,6.41798459,0.35458693
0.005079702,5.75879042,0.317664346
0.00525466,4.98629659,0.322520061
0.005435644,4.37959646,0.214178908
0.005622862,3.94599701,0.208438145
0.005816528,3.41977721,0.180571842
0.006016864,3.00871436,0.137552236
0.0062241,2.61994428,0.123840267
0.006438474,2.37291446,0.12042396
0.006660232,2.06930247,0.084639923
0.006889627,1.88716747,0.095722257
0.007126923,1.64661694,0.062806681
0.007372393,1.47020283,0.067232033
0.007626317,1.32599941,0.05292391
0.007888987,1.16446281,0.040273897
0.008160704,1.05123363,0.045340732
0.00844178,0.940168146,0.030902749
0.008732536,0.840066995,0.029604711
0.009033307,0.758785377,0.025362285
0.009344437,0.686877809,0.025669532
0.009666284,0.622512265,0.017806968
0.009999216,0.553330365,0.016672757
0.010343614,0.500839694,0.015299618
0.010699875,0.455690532,0.012743414
0.011068406,0.417010369,0.012095137
0.01144963,0.382377665,0.010235885
0.011843985,0.351090978,0.009113416
0.012251922,0.322794647,0.008380504
0.01267391,0.298888371,0.007333773
0.013110432,0.275129153,0.00641799
0.013561989,0.253595786,0.005653714
0.014029099,0.236935846,0.005447818
0.014512297,0.220255174,0.004810177
0.015012137,0.207915031,0.004360892
0.015529194,0.195504087,0.003753009
0.016064059,0.183162919,0.003295089
0.016617347,0.172354982,0.002976779
0.017189691,0.164338034,0.002671202
0.017781748,0.156680665,0.002526641
0.018394197,0.149758386,0.002221722
0.01902774,0.143191328,0.002027929
0.019683105,0.138424919,0.001880442
0.020361041,0.133111232,0.001776177
0.021062328,0.128792458,0.001639742
0.021787768,0.125237917,0.001555437
0.022538195,0.122322247,0.001398866
0.023314468,0.119493888,0.001351105
0.024117478,0.116865229,0.0012642
0.024948146,0.114482965,0.001190872
0.025807424,0.112477684,0.001145383
0.026696298,0.110945228,0.001068818
0.027615787,0.109666886,0.001046576
0.028566946,0.107794343,0.00105044
0.029550865,0.106381471,0.00097874
0.030568673,0.104968163,0.000973419
0.031621536,0.103542044,0.000914636
0.032710663,0.102195189,0.000895842
0.033837302,0.100498455,0.000867852
0.035002746,0.098842779,0.000881942
0.03620833,0.097189587,0.000834427
0.037455438,0.095217601,0.000775733
0.0387455,0.093621611,0.000752674
0.040079994,0.091079291,0.000703876
0.041460452,0.088547094,0.000669987
0.042888456,0.086663408,0.00061976
0.044365645,0.084148859,0.000586761
0.045893712,0.082283319,0.00054926
0.047474409,0.08007347,0.000518002
0.049109549,0.078279593,0.000492412
0.050801008,0.076676333,0.000472883
0.052550725,0.075286989,0.000475412
0.054360707,0.07426004,0.000455934
0.05623303,0.073420514,0.000427495
0.05816984,0.072858303,0.000403744
0.060173358,0.072456553,0.000388559
0.062245883,0.072095104,0.000371461
0.064389791,0.072201687,0.000358447
0.066607541,0.072028174,0.000348955
0.068901676,0.072007754,0.000339658
0.071274826,0.071539897,0.000344244
0.073729714,0.07114155,0.000324492
0.076269155,0.070739485,0.000305271
0.07889606,0.070191697,0.000291154
0.081613443,0.069647286,0.000279098
0.08442442,0.069132477,0.000267511
0.087332213,0.068811872,0.000255632
0.090340159,0.068460788,0.000248527
0.093451706,0.068400016,0.000238389
0.096670423,0.068254671,0.000230576
0.1,0.068129712,0.000250938
0.102,0.068232178,0.000286611
0.104,0.067963499,0.000285037
0.106,0.067923634,0.000297332
0.108,0.067857356,0.00029713
0.11,0.067844546,0.000301196
0.112,0.067636934,0.000303854
0.114,0.067470889,0.000305096
0.116,0.067485683,0.000305229
0.118,0.067305288,0.000306899
0.12,0.067199599,0.000300476
0.122,0.066976808,0.000286894
0.124,0.066841395,0.000279371
0.126,0.06669673,0.000275411
0.128,0.066339648,0.000268762
0.13,0.0664693,0.000265516
0.132,0.06641324,0.000260973
0.134,0.066381551,0.000258214
0.136,0.066193755,0.000254515
0.138,0.06611259,0.000252132
0.14,0.065934733,0.000259597
0.142,0.065796553,0.000273338
0.144,0.065657519,0.000279382
0.146,0.065684599,0.000269069
0.148,0.065597045,0.000255303
0.15,0.065608546,0.000247148
0.152,0.065469979,0.000242011
0.154,0.065379371,0.000239693
0.156,0.065378154,0.000238384
0.158,0.065232251,0.000235375
0.16,0.065119033,0.000233984
0.162,0.065072826,0.000232021
0.164,0.06505411,0.000230125
0.166,0.06497691,0.00022767
0.168,0.064843513,0.000225255
0.17,0.064782988,0.000223841
0.172,0.064707029,0.000221631
0.174,0.064690807,0.000226714
0.176,0.064520985,0.000228943
0.178,0.064328386,0.000221299
0.18,0.06435096,0.000227855
0.182,0.064349661,0.000219274
0.184,0.064184366,0.000213892
0.186,0.064103905,0.00021288
0.188,0.064164249,0.000211871
0.19,0.063972972,0.000211242
0.192,0.063944363,0.000209349
0.194,0.063881101,0.000207796
0.196,0.063838465,0.000206248
0.198,0.063747073,0.000204408
0.2,0.063707683,0.000202757
0.202,0.063637765,0.000201616
0.204,0.063591248,0.000199241
0.206,0.063470059,0.000198899
0.208,0.063450317,0.000196979
0.21,0.063481718,0.000195224
0.212,0.063265228,0.000193949
0.214,0.063156117,0.000197842
0.216,0.063157001,0.000200123
0.218,0.063010002,0.000193384
0.22,0.063094364,0.000192072
0.222,0.063111643,0.000190497
0.224,0.062989445,0.000188359
0.226,0.062983321,0.000186834
0.228,0.06293695,0.000186879
0.23,0.062826893,0.000188428
0.232,0.062769433,0.000194177
0.234,0.06279148,0.000195808
0.236,0.062614168,0.000198498
0.238,0.062734629,0.000199932
0.24,0.062597147,0.000200258
0.242,0.062604187,0.000196509
0.244,0.062609347,0.000190848
0.246,0.062533059,0.00018901
0.248,0.062479568,0.000187254
0.25,0.062453885,0.000193663
0.252,0.062406487,0.000187422
0.254,0.062229453,0.000183836
0.256,0.062316058,0.000181755
0.258,0.062347006,0.000181168
0.26,0.062252881,0.000179138
0.262,0.062186649,0.000178464
0.264,0.062080971,0.000176566
0.266,0.062108508,0.000175928
0.268,0.062053675,0.000174545
0.27,0.062013337,0.000173057
0.272,0.061910327,0.000170239
0.274,0.061870621,0.000169131
0.276,0.061841527,0.000167968
0.278,0.061785449,0.000167835
0.28,0.061730403,0.000167592
0.282,0.061676066,0.000167741
0.284,0.061533724,0.000169979
0.286,0.061579656,0.000172141
0.288,0.061500993,0.00016714
0.29,0.061407649,0.000165534
0.292,0.061336859,0.000164169
0.294,0.0613928,0.000163327
0.296,0.061317489,0.000166032
0.298,0.06132271,0.000168265
0.3,0.061228222,0.000164451
0.302,0.061170771,0.00016322
0.304,0.061157254,0.000161112
0.306,0.061131315,0.000159685
0.308,0.060982068,0.000159052
0.31,0.060992964,0.000158977
0.312,0.060984513,0.000158269
0.314,0.060830306,0.000156416
0.316,0.060887807,0.000155736
0.318,0.060854606,0.000155562
0.32,0.06081521,0.000160426
0.322,0.060724209,0.000156673
0.324,0.060724876,0.00015494
0.326,0.06066306,0.000154202
0.328,0.060641714,0.00015278
0.33,0.060669268,0.000152098
0.332,0.06060694,0.000151659
0.334,0.060461209,0.000150625
0.336,0.060454967,0.000150115
0.338,0.060449519,0.00014882
0.34,0.060452198,0.000147953
0.342,0.060364528,0.000147833
0.344,0.06038265,0.000147313
0.346,0.060269541,0.000146283
0.348,0.0602861,0.000146055
0.35,0.060265826,0.000145917
0.352,0.060304818,0.000147382
0.354,0.060119491,0.000152781
0.356,0.060156243,0.000157995
0.358,0.060076006,0.000155773
0.36,0.060096446,0.000155863
0.362,0.060074403,0.000157229
0.364,0.060043825,0.000154681
0.366,0.059969088,0.000150611
0.368,0.059933816,0.000148273
0.37,0.059901593,0.000147204
0.372,0.059841945,0.000145103
0.374,0.059819377,0.000144945
0.376,0.05974816,0.0001444
0.378,0.059673333,0.000143439
0.38,0.059610142,0.000142114
0.382,0.05961988,0.000141468
0.384,0.059586633,0.000140665
0.386,0.059587,0.000139864
0.388,0.059489618,0.000139057
0.39,0.059464032,0.000143504
0.392,0.059397942,0.000141197
0.394,0.059414538,0.000139306
0.396,0.059346251,0.00013834
0.398,0.059382144,0.00013833
0.4,0.059330665,0.000137663
0.402,0.059249296,0.000137751
0.404,0.059191199,0.000136727
0.406,0.059268813,0.000136314
0.408,0.059165345,0.000136003
0.41,0.059194559,0.000136008
0.412,0.059140835,0.000135121
0.414,0.059126513,0.000134718
0.416,0.059104271,0.000134076
0.418,0.059070156,0.000136607
0.42,0.059061977,0.00013807
0.422,0.058969073,0.000135849
0.424,0.058980231,0.000136232
0.426,0.058955207,0.000138744
0.428,0.05891704,0.000139961
0.43,0.058802744,0.000141383
0.432,0.058858576,0.000141841
0.434,0.058789622,0.000142945
0.436,0.058752738,0.000143135
0.438,0.058720236,0.000143728
0.44,0.058757921,0.000142911
0.442,0.058625419,0.000142627
0.444,0.058627026,0.000143581
0.446,0.058655309,0.000144404
0.448,0.058637146,0.000144916
0.45,0.058551416,0.000145002
0.452,0.058605521,0.000145166
0.454,0.058614217,0.000144858
0.456,0.058568063,0.000145283
0.458,0.058531914,0.000145438
0.46,0.058458319,0.000145923
0.462,0.058542804,0.000145961
0.464,0.058486757,0.00014704
0.466,0.058500555,0.000147049
0.468,0.058554272,0.00014778
0.47,0.058479238,0.000147069
0.472,0.058455589,0.000147729
0.474,0.058442995,0.000151256
0.476,0.058376436,0.000156186
0.478,0.058418096,0.00015949
0.48,0.058386539,0.000162298
0.482,0.058458034,0.000164999
0.484,0.058488752,0.000167283
0.486,0.058443504,0.000163316
0.488,0.05850066,0.000159127
0.49,0.058420915,0.000157138
0.492,0.058517093,0.000157525
0.494,0.058435882,0.000155769
