qValue,rValue,sValue
0.276,0.062895213,0.000170827
0.278,0.062866644,0.000170772
0.28,0.062784851,0.000170465
0.282,0.062713474,0.000170592
0.284,0.062530702,0.00017275
0.286,0.062520489,0.000174822
0.288,0.062440509,0.000169737
0.29,0.062375405,0.00016821
0.292,0.06232963,0.000166862
0.294,0.06227559,0.000165707
0.296,0.062151492,0.000168312
0.298,0.062162595,0.000170585
0.3,0.062195602,0.000167073
0.302,0.062050621,0.000165591
0.304,0.061968333,0.000163286
0.306,0.061918211,0.000161779
0.308,0.061895277,0.00016151
0.31,0.06177778,0.000161063
0.312,0.061765636,0.000160312
0.314,0.061688529,0.000158667
0.316,0.061611929,0.000157624
0.318,0.061602081,0.000157519
0.32,0.061564363,0.000162476
0.322,0.061467347,0.000158637
0.324,0.06138588,0.000156656
0.326,0.061382966,0.000156071
0.328,0.061351312,0.000154609
0.33,0.061286057,0.000153702
0.332,0.061226517,0.000153257
0.334,0.061302422,0.00015274
0.336,0.061194675,0.000151994
0.338,0.061165431,0.000150621
0.34,0.061019375,0.000149357
0.342,0.061010289,0.000149476
0.344,0.061024811,0.00014893
0.346,0.060958618,0.000148017
0.348,0.060869498,0.000147516
0.35,0.060873959,0.000147444
0.352,0.060800069,0.000148644
0.354,0.060714582,0.000154335
0.356,0.060693449,0.000159476
0.358,0.060725013,0.000157518
0.36,0.060649576,0.000157378
0.362,0.060688744,0.000158864
0.364,0.06068168,0.000156386
0.366,0.060540994,0.000152099
0.368,0.06054292,0.000149832
0.37,0.060461631,0.000148685
0.372,0.060393055,0.000146511
0.374,0.060383477,0.000146352
0.376,0.060293595,0.000145728
0.378,0.0602565,0.000144901
0.38,0.06019855,0.00014356
0.382,0.060248461,0.000143007
0.384,0.060149496,0.000142035
0.386,0.06017688,0.000141248
0.388,0.06004167,0.00014039
0.39,0.060034434,0.000144914
0.392,0.059914049,0.000142467
0.394,0.059900002,0.000140466
0.396,0.059844629,0.000139576
0.398,0.059896392,0.000139563
0.4,0.059794384,0.000138814
0.402,0.059758181,0.000138971
0.404,0.059785592,0.000138146
0.406,0.05973692,0.000137426
0.408,0.059717063,0.000137337
0.41,0.059679447,0.000137166
0.412,0.059619412,0.000136268
0.414,0.059577647,0.000135801
0.416,0.059599555,0.000135237
0.418,0.059540993,0.000137757
0.42,0.059522175,0.000139184
0.422,0.05950974,0.000137126
0.424,0.059481667,0.000137456
0.426,0.059371393,0.000139754
0.428,0.059413989,0.000141202
0.43,0.05932857,0.000142702
0.432,0.059290041,0.000142941
0.434,0.059289621,0.000144218
0.436,0.059234048,0.000144365
0.438,0.059245913,0.000145063
0.44,0.059172239,0.000143956
0.442,0.059151746,0.000143943
0.444,0.059132212,0.000144878
0.446,0.059105118,0.000145575
0.448,0.059097448,0.000146125
0.45,0.058966619,0.000146067
0.452,0.059071142,0.00014637
0.454,0.059094345,0.000146086
0.456,0.059063223,0.000146531
0.458,0.05899789,0.000146633
0.46,0.059022259,0.000147374
0.462,0.059000244,0.000147154
0.464,0.05894739,0.000148231
0.466,0.058966719,0.000148262
0.468,0.058892879,0.000148718
0.47,0.058887,0.000148165
0.472,0.058932397,0.000148964
0.474,0.058891876,0.000152475
0.476,0.05891665,0.000157733
0.478,0.058911136,0.000160893
