qValue,rValue,sValue
0.0035,10.9678578,2.03700457
0.003620549,14.0218136,2.6041323
0.00374525,11.3128807,1.11387019
0.003874246,9.40405026,0.714984091
0.004007685,11.2330439,1.54821915
0.00414572,12.0724179,1.12885239
0.004288509,10.9734118,0.61581823
0.004436216,8.53052692,0.489133098
0.004589011,8.05700999,0.671290343
0.004747068,7.35684037,0.484672113
0.00491057,6.51594122,0.366121578
0.005079702,5.8758897,0.329803757
0.00525466,5.06209626,0.333023225
0.005435644,4.46218105,0.221977137
0.005622862,4.03639032,0.21691906
0.005816528,3.4969029,0.187808922
0.006016864,3.0761079,0.143022992
0.0062241,2.70739006,0.13021012
0.006438474,2.4552,0.126727425
0.006660232,2.13163174,0.088696489
0.006889627,1.94632529,0.100412753
0.007126923,1.70941397,0.06631982
0.007372393,1.53043333,0.07118968
0.007626317,1.38418154,0.05620257
0.007888987,1.21683022,0.042791694
0.008160704,1.10046162,0.048282139
0.00844178,0.980215815,0.032767419
0.008732536,0.88127672,0.03157016
0.009033307,0.795279443,0.02703216
0.009344437,0.729343266,0.027726926
0.009666284,0.660934804,0.01923014
0.009999216,0.589862968,0.018067334
0.010343614,0.537586588,0.016697733
0.010699875,0.49038854,0.013941985
0.011068406,0.448639823,0.013226296
0.01144963,0.410326023,0.011163084
0.011843985,0.378881727,0.009996823
0.012251922,0.350420291,0.009252811
0.01267391,0.325434833,0.008120636
0.013110432,0.301241507,0.007143705
0.013561989,0.279662404,0.00633819
0.014029099,0.260754955,0.006092396
0.014512297,0.244968728,0.00543634
0.015012137,0.228727517,0.004877158
0.015529194,0.216035728,0.004215765
0.016064059,0.203870487,0.00372408
0.016617347,0.193887047,0.003401516
0.017189691,0.184291946,0.003042867
0.017781748,0.177002176,0.002899731
0.018394197,0.170119552,0.002562927
0.01902774,0.163338409,0.002350259
0.019683105,0.15761654,0.002174927
0.020361041,0.15344816,0.002078598
0.021062328,0.148712931,0.001922474
0.021787768,0.145167163,0.001829789
0.022538195,0.1420101,0.001648502
0.023314468,0.13873865,0.001592678
0.024117478,0.135879932,0.001491719
0.024948146,0.133466019,0.001409441
0.025807424,0.131667829,0.001360558
0.026696298,0.129791263,0.001269199
0.027615787,0.128149193,0.001241406
0.028566946,0.126398592,0.001249681
0.029550865,0.124063815,0.001158675
0.030568673,0.122551976,0.001153182
0.031621536,0.120780852,0.00108257
0.032710663,0.11847721,0.001053901
0.033837302,0.116600357,0.001021687
0.035002746,0.114508377,0.001036541
0.03620833,0.111509872,0.00097159
0.037455438,0.109496405,0.000905259
0.0387455,0.106604533,0.000869471
0.040079994,0.103730225,0.00081353
0.041460452,0.100429194,0.000771606
0.042888456,0.097263284,0.00070622
0.044365645,0.094170072,0.000666656
0.045893712,0.090914984,0.000616347
0.047474409,0.087836534,0.000576783
0.049109549,0.084754754,0.000541211
0.050801008,0.082145399,0.000514506
0.052550725,0.080093019,0.000513815
0.054360707,0.07820676,0.000487837
0.05623303,0.076818009,0.000454311
0.05816984,0.075870739,0.000427128
0.060173358,0.07511014,0.000409454
0.062245883,0.075081907,0.000393087
0.064389791,0.075027365,0.00037849
0.066607541,0.074989082,0.000369173
0.068901676,0.075051532,0.000359686
0.071274826,0.074707473,0.000365188
0.073729714,0.074253166,0.000344028
