qValue,rValue,sValue
0.652,0.059861187,0.000113573
0.656,0.059910809,0.00011377
0.66,0.059957637,0.000116496
0.664,0.06003742,0.000118879
0.668,0.060014852,0.000116524
0.672,0.060071135,0.000116307
0.676,0.060058175,0.000115048
0.68,0.060114441,0.000115459
0.684,0.060145364,0.000115191
0.688,0.060182368,0.000115135
0.692,0.060170268,0.000114529
0.696,0.060170199,0.000114202
0.7,0.060124345,0.000114416
0.704,0.06012719,0.000114433
0.708,0.060095336,0.000114329
0.712,0.060072607,0.000114101
0.716,0.060175736,0.000117461
0.72,0.060364902,0.000126956
0.724,0.060580449,0.000134244
0.728,0.060561723,0.000134224
0.732,0.06000958,0.000123894
0.736,0.059740271,0.000119887
0.74,0.059436549,0.000117374
0.744,0.058997754,0.000116612
0.748,0.058545311,0.000114642
0.752,0.05802963,0.000113624
0.756,0.058629784,0.000123344
0.76,0.05903989,0.000132285
0.764,0.059357616,0.00013874
0.768,0.05931719,0.000143476
0.772,0.059409327,0.000149419
0.776,0.059458698,0.00015517
0.78,0.0594547,0.000161034
0.784,0.0595064,0.00016585
0.788,0.059498809,0.000171077
0.792,0.059475674,0.000178115
0.796,0.059337059,0.000184892
0.8,0.059446129,0.000192732
0.804,0.059441855,0.000201622
0.808,0.059210951,0.000210634
0.812,0.059019288,0.000222171
0.816,0.059052221,0.000232857
0.82,0.058778527,0.000244956
0.824,0.058463235,0.000264398
0.828,0.0580856,0.000285737
0.832,0.057841598,0.000294491
0.836,0.057798996,0.000304443
0.84,0.056997108,0.000356762
0.844,0.055969069,0.000519253
0.848,0.055141004,0.001099648
0.852,0,0
0.856,0,0
0.86,0,0
0.864,0,0
0.868,0,0
0.872,0,0
0.876,0,0
0.88,0,0
0.884,0,0
0.888,0,0
0.892,0,0
0.896,0,0
