qValue,rValue,sValue
0.0035,-1.1518111,3.028002905
0.003620549,-1.1917749,3.805651316
0.00374525,-0.7738636,1.601186839
0.003874246,-0.62861531,1.025113467
0.004007685,-0.5766035,2.203488912
0.00414572,-0.5613527,1.630708901
0.004288509,-0.3684867,0.882165183
0.004436216,-0.31264364,0.698487688
0.004589011,0.04690115,0.950343386
0.004747068,0.01062401,0.683600234
0.00491057,-0.04799228,0.520566321
0.005079702,0.09941685,0.460978752
0.00525466,0.18517996,0.466505294
0.005435644,0.17696357,0.308826305
0.005622862,0.18747138,0.302352255
0.005816528,0.27652209,0.260162992
0.006016864,0.21753971,0.198721295
0.0062241,0.23187234,0.180093868
0.006438474,0.25008003,0.174290039
0.006660232,0.25266913,0.122584112
0.006889627,0.27482951,0.139098704
0.007126923,0.26091379,0.09135771
0.007372393,0.24194536,0.098461497
0.007626317,0.27363111,0.07737745
0.007888987,0.23725658,0.059421035
0.008160704,0.248718812,0.066979939
0.00844178,0.226394248,0.045751229
0.008732536,0.231141285,0.044167288
0.009033307,0.218669553,0.03776212
0.009344437,0.216872833,0.038617932
0.009666284,0.203453038,0.026845965
0.009999216,0.198831697,0.025295852
0.010343614,0.189544483,0.023458782
0.010699875,0.181349456,0.019599451
0.011068406,0.177918652,0.018666311
0.01144963,0.173114683,0.01582567
0.011843985,0.164097918,0.014169789
0.012251922,0.157713202,0.013119801
0.01267391,0.15251863,0.011617008
0.013110432,0.148404335,0.010190731
0.013561989,0.14147718,0.009059493
0.014029099,0.133750503,0.008751353
0.014512297,0.130726039,0.007862685
0.015012137,0.126782786,0.007089358
0.015529194,0.122601311,0.00615877
0.016064059,0.119209204,0.005451802
0.016617347,0.116696997,0.004989149
0.017189691,0.114367248,0.004524102
0.017781748,0.112760856,0.004308088
0.018394197,0.110890733,0.003823769
0.01902774,0.10975175,0.003527713
0.019683105,0.109581233,0.003304743
0.020361041,0.109105773,0.003168524
0.021062328,0.109306248,0.002962008
0.021787768,0.109322617,0.00283162
0.022538195,0.109856641,0.002574248
0.023314468,0.110900987,0.002513054
0.024117478,0.11157694,0.002373108
0.024948146,0.111440189,0.002257888
0.025807424,0.112463983,0.002190413
0.026696298,0.111836686,0.002050267
0.027615787,0.111962415,0.002015223
0.028566946,0.11150117,0.002038435
0.029550865,0.110801689,0.001902942
0.030568673,0.110380687,0.001892992
0.031621536,0.108969749,0.001779069
0.032710663,0.10708019,0.001742581
0.033837302,0.105383183,0.001688109
0.035002746,0.102757417,0.001711638
0.03620833,0.09882682,0.001609892
0.037455438,0.095153148,0.001490963
0.0387455,0.090177328,0.001429882
0.040079994,0.085166533,0.001325835
0.041460452,0.079391434,0.001248866
0.042888456,0.072735669,0.001133308
0.044365645,0.065841158,0.001055587
0.045893712,0.058262072,0.000962164
0.047474409,0.050832545,0.000886169
0.049109549,0.043749255,0.000820672
0.050801008,0.036994223,0.000767
0.052550725,0.031163548,0.000753492
0.054360707,0.026635669,0.00070589
0.05623303,0.023213177,0.0006515
0.05816984,0.020924785,0.000607902
0.060173358,0.020007272,0.000583696
0.062245883,0.020055691,0.000558234
0.064389791,0.020536279,0.000538952
0.066607541,0.021339971,0.000529278
0.068901676,0.022312298,0.000515808
0.071274826,0.022534997,0.000525794
0.073729714,0.021968696,0.000495655
0.076269155,0.021053549,0.000464214
0.07889606,0.019259046,0.000440375
0.081613443,0.017392526,0.000418121
0.08442442,0.015201729,0.00039678
0.087332213,0.013514284,0.000375467
0.090340159,0.012472401,0.00036401
0.093451706,0.012029113,0.000346976
0.096670423,0.012089128,0.000336024
0.1,0.012120817,0.000366883
0.102,0.012473967,0.000418277
0.104,0.012404548,0.000418265
0.106,0.012357192,0.00043532
0.108,0.012340689,0.000434995
0.11,0.012083977,0.000440105
0.112,0.011823093,0.000443148
0.114,0.011358801,0.000445585
0.116,0.011108442,0.000444454
0.118,0.010923423,0.00044616
0.12,0.010347838,0.000435987
0.122,0.009965273,0.000415561
0.124,0.009611,0.000403717
0.126,0.009318341,0.000398007
0.128,0.009403168,0.000389642
0.13,0.009067609,0.000382607
0.132,0.00888609,0.000375863
0.134,0.008805971,0.000371387
0.136,0.008603963,0.000366244
0.138,0.008324833,0.000362868
0.14,0.008196285,0.000373496
0.142,0.008187958,0.000392745
0.144,0.00804219,0.00040171
0.146,0.007714994,0.000386515
0.148,0.007673089,0.00036679
0.15,0.007587242,0.000354734
0.152,0.007655903,0.0003476
0.154,0.007574041,0.000345141
0.156,0.007945104,0.000342546
0.158,0.007974933,0.000339832
0.16,0.00801687,0.000337453
0.162,0.008184987,0.000334884
0.164,0.008242788,0.000332765
0.166,0.008297218,0.00032893
0.168,0.008505837,0.000325294
0.17,0.008126886,0.000323664
0.172,0.008332522,0.000319852
0.174,0.008231796,0.000327359
0.176,0.00810535,0.000330604
0.178,0.007771151,0.000319547
0.18,0.00756564,0.00032825
0.182,0.007418366,0.000315061
0.184,0.007201893,0.000307029
0.186,0.007015137,0.000305386
0.188,0.006630628,0.000302885
0.19,0.006404862,0.000302165
0.192,0.006127339,0.000298966
0.194,0.005962005,0.000296487
0.196,0.005847338,0.000293983
0.198,0.005649958,0.000290948
0.2,0.005385779,0.000288195
0.202,0.005267186,0.000286124
0.204,0.005173989,0.00028283
0.206,0.004952614,0.000282391
0.208,0.004939159,0.000279395
0.21,0.005037194,0.000276382
0.212,0.004800433,0.000275044
0.214,0.004733772,0.000280636
0.216,0.004531093,0.000283862
0.218,0.004558742,0.000274336
0.22,0.004580667,0.000272067
0.222,0.004517893,0.000269465
0.224,0.004338164,0.000266518
0.226,0.004476429,0.000264177
0.228,0.004417469,0.000264172
0.23,0.004283685,0.000266575
0.232,0.004422012,0.000274292
0.234,0.004155666,0.000276436
0.236,0.004069198,0.000281198
0.238,0.003925655,0.000282337
0.24,0.00403714,0.000283087
0.242,0.003891963,0.000277523
0.244,0.003866309,0.000269159
0.246,0.003644548,0.000266861
0.248,0.00377588,0.000264099
0.25,0.003766667,0.000273491
0.252,0.003691632,0.000264637
0.254,0.00372349,0.000259838
0.256,0.003611765,0.000256339
0.258,0.003753628,0.000254954
0.26,0.003549216,0.000252329
0.262,0.003471751,0.000251777
0.264,0.003662999,0.000248978
0.266,0.003535712,0.000248005
0.268,0.003423158,0.000245887
0.27,0.003305912,0.000243999
0.272,0.003534917,0.000240183
0.274,0.003242801,0.000238551
0.276,0.003296173,0.000236772
0.278,0.003313179,0.000236417
0.28,0.003106399,0.000236026
0.282,0.003296738,0.000236293
0.284,0.003208892,0.000239865
0.286,0.003101086,0.000242302
0.288,0.003278543,0.000235348
0.29,0.003141955,0.000233546
0.292,0.003084594,0.000231482
0.294,0.003081006,0.000230203
0.296,0.003098706,0.00023377
0.298,0.003123375,0.000236958
0.3,0.0030711,0.000231544
0.302,0.003127684,0.00022974
0.304,0.002963695,0.00022677
0.306,0.002972646,0.000224567
