qValue,rValue,sValue
0.0035,-1.0437753,3.041300508
0.003620549,-1.1448218,3.811574147
0.00374525,-0.7518833,1.602539731
0.003874246,-0.58913188,1.027392913
0.004007685,-0.4909177,2.213587219
0.00414572,-0.5465639,1.631621925
0.004288509,-0.3536094,0.882750334
0.004436216,-0.32689249,0.698034958
0.004589011,0.01842157,0.948755306
0.004747068,0.0270152,0.684395082
0.00491057,-0.06887961,0.519686643
0.005079702,0.09790697,0.460955428
0.00525466,0.15339053,0.465142516
0.005435644,0.16050913,0.308271282
0.005622862,0.1689463,0.301659565
0.005816528,0.24778209,0.259103085
0.006016864,0.19399365,0.197947253
0.0062241,0.21111676,0.179363827
0.006438474,0.24075873,0.173984495
0.006660232,0.22852201,0.121849707
0.006889627,0.24274458,0.137877446
0.007126923,0.24644585,0.0909405
0.007372393,0.21905692,0.097672619
0.007626317,0.251153,0.076703756
0.007888987,0.20717771,0.05862354
0.008160704,0.223753972,0.066152954
0.00844178,0.204662378,0.045193996
0.008732536,0.208808188,0.043553697
0.009033307,0.194866962,0.037132388
0.009344437,0.194566794,0.037959366
0.009666284,0.181954687,0.026357783
0.009999216,0.181925571,0.024886695
0.010343614,0.169272393,0.022961172
0.010699875,0.164505324,0.019217095
0.011068406,0.160683928,0.018255798
0.01144963,0.155295433,0.015428932
0.011843985,0.148589453,0.013840797
0.012251922,0.143270884,0.012809244
0.01267391,0.135558155,0.011270583
0.013110432,0.134120835,0.009910178
0.013561989,0.126749934,0.008784535
0.014029099,0.120699731,0.008501432
0.014512297,0.117543794,0.007619082
0.015012137,0.113307027,0.006851074
0.015529194,0.109447973,0.005944195
0.016064059,0.106341513,0.005252141
0.016617347,0.104019917,0.004801853
0.017189691,0.101786688,0.004348851
0.017781748,0.1006697,0.004138392
0.018394197,0.099635088,0.003679019
0.01902774,0.09819374,0.003385784
0.019683105,0.097222943,0.003158896
0.020361041,0.097287808,0.003030467
0.021062328,0.098119557,0.002837733
0.021787768,0.09809356,0.002708683
0.022538195,0.098465745,0.002459782
0.023314468,0.098863602,0.002392584
0.024117478,0.1002374,0.002263901
0.024948146,0.099969803,0.002151798
0.025807424,0.101141482,0.002088124
0.026696298,0.101093278,0.001958152
0.027615787,0.100756491,0.001920269
0.028566946,0.10062906,0.001943847
0.029550865,0.099927078,0.001813863
0.030568673,0.10016762,0.001808315
0.031621536,0.098658162,0.001697696
0.032710663,0.097396479,0.001666688
0.033837302,0.095720262,0.001613747
0.035002746,0.093342358,0.001636674
0.03620833,0.09056136,0.001546994
0.037455438,0.086698005,0.001429922
0.0387455,0.08205718,0.001372233
0.040079994,0.078050256,0.001277316
0.041460452,0.072056877,0.001200146
0.042888456,0.066427022,0.001094269
0.044365645,0.059959013,0.001020701
0.045893712,0.053110432,0.000933216
0.047474409,0.046132049,0.000860861
0.049109549,0.039755597,0.000800185
0.050801008,0.034101907,0.000752686
0.052550725,0.0286627,0.000741079
0.054360707,0.024336562,0.000694938
0.05623303,0.021374853,0.000643291
0.05816984,0.019446974,0.000601865
0.060173358,0.018557458,0.000577847
0.062245883,0.018723322,0.000552987
0.064389791,0.019248955,0.000534105
0.066607541,0.019988371,0.000524354
0.068901676,0.020839968,0.00051043
0.071274826,0.021152551,0.000520669
0.073729714,0.020532999,0.000490609
0.076269155,0.019656044,0.000459638
0.07889606,0.017850798,0.000435939
0.081613443,0.016128071,0.000414404
0.08442442,0.014075822,0.000393546
0.087332213,0.012530358,0.000372792
0.090340159,0.011383526,0.000361138
0.093451706,0.011188348,0.000344863
0.096670423,0.011199489,0.000333805
0.1,0.011296145,0.000364683
0.102,0.011548493,0.000415369
0.104,0.01131923,0.00041501
0.106,0.011475217,0.000432501
0.108,0.01146326,0.000432193
0.11,0.011115452,0.000436998
0.112,0.011060765,0.000440702
0.114,0.01063343,0.000443193
0.116,0.010233048,0.00044151
0.118,0.010130846,0.000443593
0.12,0.009552175,0.000433385
0.122,0.009386855,0.000413794
0.124,0.009131078,0.000402323
0.126,0.008827396,0.000396542
0.128,0.008665664,0.000387548
0.13,0.008550031,0.000381131
0.132,0.008391515,0.000374465
0.134,0.00837134,0.000370205
0.136,0.008226651,0.000365232
0.138,0.007737331,0.000361261
0.14,0.007691676,0.000372083
0.142,0.007635364,0.000391079
0.144,0.007493177,0.000400043
0.146,0.0072717,0.000385287
0.148,0.007162783,0.000365438
0.15,0.007068407,0.000353362
0.152,0.007269465,0.000346656
0.154,0.007069117,0.00034383
0.156,0.007428308,0.000341204
0.158,0.007370002,0.000338256
0.16,0.007447511,0.000336026
0.162,0.007565052,0.000333267
0.164,0.00755059,0.000331077
0.166,0.007725749,0.000327486
0.168,0.007891449,0.000323761
0.17,0.007651679,0.000322531
0.172,0.007727828,0.000318349
0.174,0.007628236,0.000325866
0.176,0.007490384,0.000329013
0.178,0.007259203,0.000318317
0.18,0.007008664,0.000326854
0.182,0.006946909,0.00031393
0.184,0.006733499,0.000305924
0.186,0.00653166,0.000304263
0.188,0.006232626,0.000301979
0.19,0.0060358,0.000301308
0.192,0.005756889,0.000298103
0.194,0.005598482,0.000295693
0.196,0.005452777,0.00029311
0.198,0.005236918,0.000290084
0.2,0.005147115,0.000287684
0.202,0.00510857,0.000285816
0.204,0.004935755,0.00028233
0.206,0.004715354,0.000281877
0.208,0.004780255,0.000279074
0.21,0.004771123,0.000275839
0.212,0.004618925,0.000274692
0.214,0.004500474,0.000280148
0.216,0.004256209,0.000283252
0.218,0.004336469,0.00027391
0.22,0.004365028,0.00027161
0.222,0.004306257,0.000269037
0.224,0.004058611,0.000265944
0.226,0.004201618,0.000263636
0.228,0.00410372,0.000263547
0.23,0.004016296,0.000266029
0.232,0.0042095,0.000273857
0.234,0.003988389,0.000276099
0.236,0.003817129,0.000280683
0.238,0.003822542,0.00028215
0.24,0.003833337,0.000282668
0.242,0.003709876,0.00027717
0.244,0.003793587,0.000268991
0.246,0.003558301,0.000266691
0.248,0.003703333,0.000263998
0.25,0.003511477,0.000272929
0.252,0.003501988,0.000264287
0.254,0.003538181,0.00025949
0.256,0.003464392,0.000256067
0.258,0.003624916,0.000254707
0.26,0.003389825,0.000252054
0.262,0.003275402,0.00025144
0.264,0.00349992,0.000248684
0.266,0.003303652,0.000247532
0.268,0.003261825,0.000245591
0.27,0.003149648,0.000243724
0.272,0.003343938,0.000239823
0.274,0.003104013,0.000238305
0.276,0.003259795,0.000236718
0.278,0.0032312,0.000236307
0.28,0.003095578,0.000236043
0.282,0.003158715,0.000236066
0.284,0.003066453,0.000239618
0.286,0.003064301,0.000242247
0.288,0.003050891,0.00023494
0.29,0.002973359,0.000233264
0.292,0.002982606,0.000231313
0.294,0.002862342,0.000229833
0.296,0.003025004,0.000233639
0.298,0.002916853,0.000236585
0.3,0.0029392,0.000231319
0.302,0.002977455,0.000229505
0.304,0.002848219,0.000226606
0.306,0.002981107,0.000224584
0.308,0.002771181,0.00022394
0.31,0.002926154,0.00022365
0.312,0.002764609,0.000222638
0.314,0.002783841,0.000220436
0.316,0.002794758,0.000218986
0.318,0.002720512,0.000218811
0.32,0.002796209,0.000225568
0.322,0.002787944,0.000220556
0.324,0.002709019,0.000217866
0.326,0.002733658,0.000216826
0.328,0.002693154,0.000214884
0.33,0.002679299,0.00021372
0.332,0.002610637,0.000213188
0.334,0.002681468,0.000212053
0.336,0.00264822,0.000211233
0.338,0.002625201,0.000209423
0.34,0.002680794,0.000207891
0.342,0.002651124,0.000207913
0.344,0.002581624,0.000207225
0.346,0.002663887,0.000205854
0.348,0.002643594,0.000205396
0.35,0.002505415,0.000205099
0.352,0.002564523,0.000207056
0.354,0.002508973,0.00021524
0.356,0.002625219,0.00022206
0.358,0.002605213,0.000219192
0.36,0.002607254,0.000219343
0.362,0.002523578,0.000221251
0.364,0.002505278,0.000217599
0.366,0.002472797,0.000211847
0.368,0.002563873,0.000208439
0.37,0.002454807,0.000207142
0.372,0.002592875,0.000204032
0.374,0.00235674,0.000203911
0.376,0.002501461,0.000203163
0.378,0.002455156,0.000201969
0.38,0.002430326,0.000200276
0.382,0.002374378,0.000199234
0.384,0.00252987,0.000197835
0.386,0.00254358,0.000196551
0.388,0.002439489,0.000195772
0.39,0.002350715,0.000201979
0.392,0.002332335,0.000198817
0.394,0.00242375,0.000196208
0.396,0.002370859,0.000194805
0.398,0.002255025,0.000194401
0.4,0.002386807,0.000193845
0.402,0.002352411,0.000194049
0.404,0.002272088,0.000192696
0.406,0.002307163,0.000191657
0.408,0.002310166,0.000191466
0.41,0.00228018,0.000191315
0.412,0.002300393,0.000190152
0.414,0.002299367,0.000189567
0.416,0.002328618,0.000188472
0.418,0.002340722,0.000192273
0.42,0.002329914,0.000194211
0.422,0.002293536,0.000191156
0.424,0.002284931,0.000191722
0.426,0.002245259,0.000195289
0.428,0.002360531,0.000196841
0.43,0.002227845,0.000199014
0.432,0.00231036,0.000199534
0.434,0.002314315,0.000201189
0.436,0.002273161,0.000201509
0.438,0.002219091,0.000202405
0.44,0.002228381,0.000201158
0.442,0.002241661,0.000200986
0.444,0.002281322,0.000202331
0.446,0.002257877,0.000203459
0.448,0.002278318,0.000204052
0.45,0.002352125,0.000204163
0.452,0.002238855,0.000204154
0.454,0.002207948,0.000203649
0.456,0.002207321,0.00020436
0.458,0.002280204,0.000204743
0.46,0.002197521,0.000205692
0.462,0.002212102,0.000205435
0.464,0.002236175,0.000206957
0.466,0.002208059,0.00020704
0.468,0.002172439,0.000207879
0.47,0.002107344,0.000207193
0.472,0.002103115,0.000208109
0.474,0.002160343,0.000213086
0.476,0.002182277,0.000220245
0.478,0.002082897,0.000224771
0.48,0.002159394,0.000228716
0.482,0.00214773,0.000232471
0.484,0.002163142,0.000235209
0.486,0.002080324,0.000229953
0.488,0.002104437,0.000223961
0.49,0.002132497,0.00022164
0.492,0.002042574,0.000221774
0.494,0.002228357,0.000219533
0.496,0.002055101,0.000218736
0.498,0.002088961,0.000217808
0.5,0.002169791,0.000177219
0.504,0.002099729,0.000153322
0.508,0.002091207,0.000154008
0.512,0.002094885,0.000154424
0.516,0.00209298,0.000154443
0.52,0.002044979,0.000153799
0.524,0.002030797,0.000153544
0.528,0.002006182,0.000153344
0.532,0.002049696,0.000153945
0.536,0.001953945,0.00015454
0.54,0.002011679,0.000160485
0.544,0.001938807,0.000159474
0.548,0.001947792,0.000158229
0.552,0.002002531,0.000156779
0.556,0.00198085,0.000155089
0.56,0.001925948,0.000154296
0.564,0.002008271,0.000154847
0.568,0.001942049,0.00015502
0.572,0.002022743,0.000154723
0.576,0.001956642,0.000154918
0.58,0.00193002,0.000155345
0.584,0.001921726,0.000155653
0.588,0.001933958,0.00015573
0.592,0.001910278,0.000155636
0.596,0.001916175,0.000161514
0.6,0.001845908,0.00017162
0.604,0.001939922,0.000179125
0.608,0.001819426,0.000175656
